input.course_name,Manual Facility Name,input.address,manual street address,input.state,State Abbr.,input.city,input.country,output.website_url,error,tee_on_detected,all_techs
Oviinbyrd Golf Club,Oviinbyrd Golf Club,"4805 Hwy 169, Foots Bay, Ontario, P0B 1J0",4805 Hwy 169,Ontario,ON,Foots Bay,Canada,https://www.oviinbyrd.com/,,No,ForeTees
Moose Creek Golf Course,Moose Creek Golf Course,"Moose Creek Regional Park, Box 926, Oxbow, Saskatchewan, S0C 2B0",Moose Creek Regional Park,Saskatchewan,SK,Oxbow,Canada,https://www.oxbow.ca,,No,
Oxbow Glen Golf and Country Club,Oxbow Glen Golf and Country Club,"10761 Oxbow Drive , Komoka, Ontario, N0L 1R0",10761 Oxbow Drive,Ontario,ON,Komoka,Canada,https://www.oxbowglengolf.com/,,Yes,Tee On
Oxley Beach Golf Course,Oxley Beach Golf Course,"597 County Road 50 East, R.R. #1, Harrow, Ontario, N0R 1G0",597 County Road 50 East,Ontario,ON,Harrow,Canada,https://www.oxleybeachgolf.com/,,Yes,Tee On
Prince Albert Golf and Curling Club,Prince Albert Golf and Curling Club,"940 - 22nd Street East P.O. Box 1771 , Prince Albert, Saskatchewan, S6V 5T3",940 - 22nd Street East P.O. Box 1771,Saskatchewan,SK,Prince Albert,Canada,https://www.pagcc.ca/,,No,
Pakenham Highlands Golf Club - Canyon/Island,,"112 McWatty Road, Pakenham, Ontario, K0A 2X0",112 McWatty Road,Ontario,ON,Pakenham,Canada,https://www.pakenhamhighlandsgolf.com/,,Yes,Tee On
Le Parcours du Cerf - Le Classique - Blue Course,,"2500 Fernand Lafontaine, Longueuil, Quebec, J4N 1M5",2500 Fernand Lafontaine,Quebec,QC,Longueuil,Canada,https://www.parcoursducerf.com/,,No,WordPress
Parrsboro Golf Club,Parrsboro Golf Club,"984 Two Islands Rd, Parrsboro, Nova Scotia, B0M 1S0",984 Two Islands Rd,Nova Scotia,NS,Parrsboro,Canada,https://www.parrsborogolf.ca/,,No,
Pasquia Park Golf Club,Pasquia Park Golf Club,"Hwy. 23, Pasquia Regional Park, Saskatchewan, S0E 0L0",Hwy. 23,Saskatchewan,SK,Pasquia Regional Park,Canada,https://www.pasquia.com/,,No,Wix Bookings
Pebblestone Golf Course,Pebblestone Golf Course,"1550 Pebblestone Rd, Courtice, Ontario, L1E 2K6",1550 Pebblestone Rd,Ontario,ON,Courtice,Canada,https://www.pebblestonegolfcourse.online/,,Yes,Tee On
Pelham Hills Golf & Country Club,Pelham Hills Golf & Country Club,"196 Webber Rd, Pelham, Ontario, Canada, L3C 0B8",196 Webber Rd,Ontario,ON,Pelham,Canada,https://www.pelhamhills.ca/,404 Not Found,,
Pembroke Golf Club,Pembroke Golf Club,"253 Golf Course Rd, Pembroke, Ontario, K8A 7M1",253 Golf Course Rd,Ontario,ON,Pembroke,Canada,https://www.pembrokegolfclub.ca/,,Yes,Tee On
Pender Island Golf and Country Club,Pender Island Golf and Country Club,"2305 Otterbay Road, Pender Island, British Columbia, V0N 2M1",2305 Otterbay Road,British Columbia,BC,Pender Island,Canada,https://www.penderislandgolf.ca/,,No,"WordPress, Tee It Up"
Peninsula Lakes Golf Club - Hillside,,"569 Hwy 20, Fenwick, Ontario, Canada, L0S 1C0",569 Hwy 20,Ontario,ON,Fenwick,Canada,https://www.penlakes.com/,,No,"WordPress, EZ Links Golf"
Penticton Golf and Country Club,Penticton Golf and Country Club,"600 Comox St. PO Box 158 , Penticton, British Columbia, V2A 6K3",600 Comox St. PO Box 158,British Columbia,BC,Penticton,Canada,https://www.pentictongolf.ca/,,No,Club Unity
Perdue Oasis Golf and RV Resort,Perdue Oasis Golf and RV Resort,"Hwy 14, Perdue, Saskatchewan, Canada, S0K 3C0",Hwy 14,Saskatchewan,SK,Perdue,Canada,https://www.perdueoasisgolfcourse.com/,,No,
Prince George Golf Club,Prince George Golf Club,"2601 Recplace Drive, Prince George, British Columbia, V2L 4S1",2601 Recplace Drive,British Columbia,BC,Prince George,Canada,https://www.pggolfandcurling.com/,,Yes,Tee On
Phantom Lake Golf Club,Phantom Lake Golf Club,"Box 40, Flin Flon, Manitoba, R8A 1M7",Box 40,Manitoba,MB,Flin Flon,Canada,https://www.phantomlakegolf.com/,,No,"WordPress, Lightspeed"
Pheasant Glen Golf Resort,Pheasant Glen Golf Resort,"1025 Qualicum Rd, Qualicum Beach, British Columbia, V9K 1M5",1025 Qualicum Rd,British Columbia,BC,Qualicum Beach,Canada,https://www.pheasantglen.com/,,Yes,"WordPress, Tee On"
Pine Knot Golf and Country Club,Pine Knot Golf and Country Club,"5421 Hamilton Rd, Dorchester, Ontario, N0L 1G6",5421 Hamilton Rd,Ontario,ON,Dorchester,Canada,https://www.pineknotgolf.com/,,Yes,"Lightspeed, Wix Bookings, Tee On"
Pineland Greens Golf Club,Pineland Greens Golf Club,"722 Safari Road, Millgrove, Ontario, L0R 1V0",722 Safari Road,Ontario,ON,Millgrove,Canada,https://www.pinelandgreens.com/,,Yes,Tee On
Pine Lodge Golf Club,Pine Lodge Golf Club,"6 Pine Lodge Road , Bristol, Quebec, J0X 1G0",6 Pine Lodge Road,Quebec,QC,Bristol,Canada,https://www.pine-lodge.ca/,,No,Wix Bookings
Pine Needles Golf and Country Club - Pine,Pine Needles Golf and Country Club,"943 Route 133, Shediac, New Brunswick, E4P 8C1",943 Route 133,New Brunswick,NB,Shediac,Canada,https://www.pineneedlesgolf.nb.ca/,,Yes,"Wix Bookings, Tee On"
Pineridge Golf Course,Pineridge Golf Course,"4725 East Trans Canada Hwy. , Kamloops, British Columbia, V2C 4S4",4725 East Trans Canada Hwy.,British Columbia,BC,Kamloops,Canada,https://www.pineridgegolf.bc.ca/,,No,"WordPress, Tee It Up"
Pineridge Golf Resort,Pineridge Golf Resort,"Box 235, Seba Beach, Alberta, T0E 2B0",Box 235,Alberta,AB,Seba Beach,Canada,https://www.pineridgegolfresort.com/,,Yes,"121 Marketing, Tee On"
Pine Valley Golf Centre,Pine Valley Golf Centre,"2450 Range Road , Prince George, British Columbia, V2N 1M2",2450 Range Road,British Columbia,BC,Prince George,Canada,https://www.pinevalleygolfcentre.ca/,,No,
Pine View Golf Course - Championship,Pine View Golf Course,"1471 Blair Rd, Gloucester, Ontario, K1B 4S3",1471 Blair Rd,Ontario,ON,Gloucester,Canada,https://www.pineview.com/,,No,Lightspeed
Pipestone Links Golf Course and RV Park,Pipestone Links Golf Course and RV Park,"Twp 472 RR 242A, Millet, Alberta, T0C 1Z0",Twp 472 RR 242A,Alberta,AB,Millet,Canada,https://www.pipestonelinks.com/,,Yes,Tee On
Pippy Park Golf Club - Admiral's Green,Pippy Park Golf Club,"460 Allandale Rd, St. John's, NL A1B 4E8, Canada",460 Allandale Rd,Newfoundland,NL,St Johns,Canada,https://www.pippypark.com/what-to-do/golfing/,,Yes,"WordPress, Tee On"
Pitt Meadows Golf and Country Club,Pitt Meadows Golf and Country Club,"13615 Harris Road, Pitt Meadows, British Columbia, V3Y 2R8",13615 Harris Road,British Columbia,BC,Pitt Meadows,Canada,https://www.pittmeadowsgolf.com/,,No,"Jonas Software, ClubHouse Online"
Plaster Rock Golf Club,Plaster Rock Golf Club,"61 Renous Rd, Plaster Rock, New Brunswick, Canada, E7G 2N1",61 Renous Rd,New Brunswick,NB,Plaster Rock,Canada,https://www.plasterrockgolfclub.com,,No,"Wix, Wix Bookings"
Blackhawk Golf Club,Blackhawk Golf Club,"51111 Range Road 255, Spruce Grove, Alberta, T7Y 1A8",51111 Range Road 255,Alberta,AB,Spruce Grove,Canada,https://www.playblackhawk.com/,,No,ClubHouse Online
Pleasant Valley Golf Club,Pleasant Valley Golf Club,"Hwy 458, Belmont, Manitoba, Canada, R0K 0C0",Hwy 458,Manitoba,MB,Belmont,Canada,https://www.pleasantvalleygolfclub.ca/,,No,Lightspeed
Pigeon Lake Golf Club,Pigeon Lake Golf Club,"Mulhurst Bay, Alberta, T0C 2C0",Mulhurst Bay,Alberta,AB,Mulhurst Bay,Canada,https://www.plgc.ca/,,No,Lightspeed
Pointe West Golf Course,Pointe West Golf Course,"200 Golfwood Dr, Amherstburg, Ontario, N9V 3T4",200 Golfwood Dr,Ontario,ON,Amherstburg,Canada,https://www.pointewestgolf.com/,,No,WordPress
Poplar Hills Golf Club,Poplar Hills Golf Club,"Mile 304, Radar Road, Fort Nelson, British Columbia, V0C 1R0",Mile 304,British Columbia,BC,Fort Nelson,Canada,https://www.poplarhills.ca/,,Yes,Tee On
Portage Golf Club,Portage Golf Club,"Island Park, Portage La Prairie, Manitoba, Canada, R1N 3X2",Island Park,Manitoba,MB,Portage la Prairie,Canada,https://www.portagegolfclub.ca/,,Yes,"WordPress, Tee On"
Links at Dover Coast,Links at Dover Coast,"169 New Lakeshore Road, Port Dover, Ontario, N0A 1N3",169 New Lakeshore Road,Ontario,ON,Port Dover,Canada,https://www.portdovercoast.ca/links-at-dover-coast/,,No,
Port Dover Golf Club,Port Dover Golf Club,"580 Lynn Valley Road, Port Dover, Ontario, N0A 1N0",580 Lynn Valley Road,Ontario,ON,Port Dover,Canada,https://www.portdovergolfclub.com/,,Yes,"WordPress, Tee On"
Port Hope Golf and Country Club,Port Hope Golf and Country Club,"82 Victoria St S, Port Hope, Ontario, L1A 3L6",82 Victoria St S,Ontario,ON,Port Hope,Canada,https://www.porthopegolf.ca/,,Yes,"WordPress, Tee On"
Predator Ridge Golf Resort - Predator,Predator Ridge Golf Resort,"301 Village Centre Place, Vernon, British Columbia, V1H 1T2",301 Village Centre Place,British Columbia,BC,Vernon,Canada,https://www.predatorridge.com/,,No,"WordPress, GolfBack, Lightspeed"
Priddis Greens Golf and Country Club - Hawk,Priddis Greens Golf and Country Club,"1 Priddis Greens Drive, Priddis, Alberta, T0L 1W0",1 Priddis Greens Drive,Alberta,AB,Priddis,Canada,https://www.priddisgreens.com/,,No,"Jonas Software, ClubHouse Online"
Pros Golf Club,Pros Golf Club,"22 Green Mountain Road East Hwy 20 South , Stoney Creek, Ontario, L8J 2W4",22 Green Mountain Road East Hwy 20 South,Ontario,ON,Stoney Creek,Canada,https://www.prosgolfcentre.com/,,No,
Peterborough Golf & Country Club,Peterborough Golf & Country Club,"1039 Armour Rd, Peterborough, Ontario, K9J 7H4",1039 Armour Rd,Ontario,ON,Peterborough,Canada,https://www.ptbogolf.com,,No,"Jonas Software, ClubHouse Online"
Putting Horse Ranch - 3-Hole Course,,"53312 RR 272, Spruce Grove, AB T7X 3N3",53312 RR 272,Alberta,AB,Spruce Grove,Canada,https://www.puttinghorseranch.com/,,No,Wix Bookings
Quadra Island Golf Club,Quadra Island Golf Club,"950 Heriot Bay Road, Quathiaski Cove, British Columbia, V0P 1N0",950 Heriot Bay Road,British Columbia,BC,Quathiaski Cove,Canada,https://www.quadragolf.com/,,Yes,"Squarespace, Tee On"
St. Davids Golf Club,St. Davids Golf Club,"22 Paxton Lane , St. Davids, Ontario, L0S 1P0",22 Paxton Lane,Ontario,ON,St Davids,Canada,https://www.queenstonstdavidsgolf.com/,,Yes,Tee On
Radium Resort,Radium Resort,"8100 Golf Course Road, Radium Hot Springs, British Columbia, V0A 1M0",8100 Golf Course Road,British Columbia,BC,Radium Hot Springs,Canada,https://www.radiumgolf.ca/,,No,"Club Prophet, WordPress"
Radium Resort - Springs,Radium Resort - Springs,"4714 Springs Drive, Radium Hot Springs, British Columbia, V0A 1M0",4714 Springs Drive,British Columbia,BC,Radium Hot Springs,Canada,https://www.radiumgolf.ca/the-courses/the-springs-course/,,No,"Club Prophet, WordPress"
Club de Golf Rawdon,Club de Golf Rawdon,"3999 Lake Shore Drive , Rawdon, Quebec, Canada, J0X 1S0",3999 Lake Shore Drive,Quebec,QC,Rawdon,Canada,https://www.rawdongolfresort.com/,,No,"Booxi, Lightspeed"
River Bend Golf Course,River Bend Golf Course,"R.R. # 2, 3800 River Bend Dr, Red Deer, Alberta, Canada, T4P 0Y4",R.R. # 2,Alberta,AB,Red Deer,Canada,https://www.rbgra.ca/,,Yes,"Wix Bookings, Tee On"
Red Deer Golf and Country Club,Red Deer Golf and Country Club,"4500 Fountain Dr, Red Deer, Alberta, Canada, T4N 6W8",4500 Fountain Dr,Alberta,AB,Red Deer,Canada,https://www.rdgcc.ca/,,No,"Jonas Software, ClubHouse Online"
Redstone Resort,Redstone Resort,"400 Golf course Rd., Rossland, British Columbia, V0G 1Y0",400 Golf course Rd.,British Columbia,BC,Rossland,Canada,https://www.redstoneresort.com/,,Yes,"WordPress, Tee On"
Redwoods Golf Course,Redwoods Golf Course,"22011 88th Avenue , Langley, British Columbia, V1M 2M3",22011 88th Avenue,British Columbia,BC,Langley,Canada,https://www.redwoods-golf.com,,No,"Club Prophet, 121 Marketing"
Renfrew Camping & Golf,Renfrew Camping & Golf,"720 Renfrew Road, Nine Mile River, Nova Scotia , B2S 2W5",720 Renfrew Road,Nova Scotia,NS,Nine Mile River,Canada,https://www.renfrewcamping.com/,,No,
Renfrew Golf Club,Renfrew Golf Club,"P.O. Box 276, Renfrew, Ontario, K7V 4A4",P.O. Box 276,Ontario,ON,Renfrew,Canada,https://www.renfrewgolf.com/,,No,"Lightspeed, WordPress"
Richbar Golf & Garden,Richbar Golf & Garden,"3028 Red Bluff Road, Quesnel, BC, V2J 6C6",3028 Red Bluff Road,British Columbia,BC,Quesnel,Canada,https://www.richbargolfandgardens.com/,,No,Squarespace
West Richmond Pitch & Putt Golf Course,West Richmond Pitch & Putt Golf Course,"9751 Pendleton Road, Richmond, BC , V7E 4M1",9751 Pendleton Road,British Columbia,BC,Richmond,Canada,https://www.richmond.ca/parks-recreation/parks/golf.htm,,No,
Richmond Hill Golf Club,Richmond Hill Golf Club,"8755 Bathurst St, Richmond Hill, Ontario, L4C 0H4",8755 Bathurst St,Ontario,ON,Richmond Hill,Canada,https://www.richmondhillgolf.com/,,No,"WordPress, Tee It Up, Uschedule, ClubHouse Online"
Rich Valley Golf Club,Rich Valley Golf Club,"RR 1, Site 9, Box 12 , Gunn, Alberta, Canada, T0E 1A0",57118A Range Road 33,Alberta,AB,Rich Valley,Canada,https://www.richvalleygolf.ca/,,No,Wix Bookings
Rideau Glen Golf Club,Rideau Glen Golf Club,"111 County Road 44, Kemptville, Ontario, K0G 1J0",111 County Road 44,Ontario,ON,Kemptville,Canada,https://www.rideauglen.com,Failure,,
Rio Vista Golf Course,Rio Vista Golf Course,"85 Crooks Street , Fort Erie, Ontario, L2A 5N1",85 Crooks Street,Ontario,ON,Fort Erie,Canada,https://www.riovista.ca,Failure,,
Rivendell Golf Club,Rivendell Golf Club,"7359 Hwy. 38 , Verona, Ontario, K0H 2W0",7359 Hwy. 38,Ontario,ON,Verona,Canada,https://www.rivendellgolf.club/,,Yes,Tee On
RiverBend Golf Club,RiverBend Golf Club,"1200 Sandy Somerville Dr, London, Ontario, N6K 5R2",1200 Sandy Somerville Dr,Ontario,ON,London,Canada,https://www.riverbendgolf.com/,,No,"Jonas Software, ClubHouse Online"
Riverbend Golf & Country Club,Riverbend Golf & Country Club,"Range Road 105, Beaverlodge, Alberta, T0H 0C0",Range Rd 105,Alberta,AB,Beaverlodge,Canada,https://www.riverbendgolfcc.ca/,,Yes,"WordPress, Tee It Up, Tee On"
Riverbend Golf and Country Club - Regulation,,"8089 Franktown Rd, Ottawa (Richmond), Ontario K0A 2Z0",8089 Franktown Rd,Ontario,ON,Richmond,Canada,https://www.riverbendgolfclub.ca/,,Yes,"WordPress, Tee On"
Riverdale Golf and Country Club,Riverdale Golf and Country Club,"off Hwy 250, Rivers, Manitoba, Canada, R0K 1X0",off Hwy 250,Manitoba,MB,Rivers,Canada,https://www.riverdalegolfclub.com/,,No,"Wix, Wix Bookings"
River Hills Golf and Country Club,River Hills Golf and Country Club,"310 Port Clyde Rd, Clyde River, Nova Scotia, Canada, B0W 3L0",310 Port Clyde Rd,Nova Scotia,NS,Clyde River,Canada,https://www.riverhillsgolf.ca/,,No,"WordPress, Tee It Up"
Club de Golf Rivermead,Club de Golf Rivermead,"150 chemin Rivermead , Aylmer, Quebec, J9H 5W6",150 chemin Rivermead,Quebec,QC,Aylmer,Canada,https://www.rivermeadgolf.com/index.php?lang=en,,No,WordPress
River Oaks Golf Course,River Oaks Golf Course,"341 Wildwood Park, Winnipeg, Manitoba, Canada, R3T 0B7",341 Wildwood Park,Manitoba,MB,Winnipeg,Canada,https://www.riveroaksgolf.ca/,,Yes,"WordPress, Tee On"
River Oaks Golf Club - North,River Oaks Golf Club,"Meaghers Grant Road, Meagher's Grant, Nova Scotia, B0N 1V0",3909 NS-357,Nova Scotia,NS,Meaghers Grant,Canada,https://www.riveroaksgolfclub.ca/,,No,"Wix Bookings, BUZ Club Software"
River Ridge Golf Club,River Ridge Golf Club,"Box 727, Leader, Saskatchewan, S0N 1H0",Box 727,Saskatchewan,SK,Leader,Canada,https://www.riverridgegolfclub.ca/,,No,
River's Edge Golf Club,River's Edge Golf Club,"P.O. Box 160 , Okotoks, Alberta, T1S 1A5",P.O. Box 160,Alberta,AB,Okotoks,Canada,https://www.riversedgegolfclub.com,,No,"Club Prophet, foreUP Software"
Rivershore Golf Club,Rivershore Golf Club,"330 Rivershore Drive , Kamloops, British Columbia, V2H 1S1",330 Rivershore Drive,British Columbia,BC,Kamloops,Canada,https://www.rivershoregolflinks.com,,Yes,"WordPress, Tee On"
Riverside Country Club,Riverside Country Club,"3180 Grasswood Rd. W., Saskatoon, Saskatchewan, S7T 1A1",3180 Grasswood Rd. W.,Saskatchewan,SK,Saskatoon,Canada,https://www.riversidecc.ca/,,No,"Jonas Software, ClubHouse Online"
The Riverside Country Club,The Riverside Country Club,"2524 Rothesay Rd, Rothesay, New Brunswick, Canada, E2H 2K7",2524 Rothesay Rd,New Brunswick,NB,Rothesay,Canada,https://www.riversidecountryclub.ca/,,No,"Lightspeed, Club Unity"
River Stone Golf Course,River Stone Golf Course,"RR#2, Sexsmith, Alberta, T0H 3C0, Canada",RR#2,Alberta,AB,Sexsmith,Canada,https://www.riverstonegolfcourse.com/,,No,
Roanoke Golf Club,Roanoke Golf Club,"610 Biesenthal Rd, Petawawa, Ontario, Canada, K8H 2E1",610 Biesenthal Rd,Ontario,ON,Petawawa,Canada,https://www.roanokegolf.ca/,,Yes,Tee On
Rocanville Town and Country Golf Club,Rocanville Town and Country Golf Club,"P.O. Box 283, Rocanville, Saskatchewan, S0A 3L0",P.O. Box 283,Saskatchewan,SK,Rocanville,Canada,https://www.rocanville.ca/golf/,,No,
Rochester Place Golf Club,Rochester Place Golf Club,"981 County Road 2, Belle River, Ontario, N0R 1A7",981 County Road 2,Ontario,ON,Belle River,Canada,https://www.rochesterplace.com,,Yes,Tee On
Rockway Vineyards Golf Course,Rockway Vineyards Golf Course,"3290 Ninth Street , St. Catharines, ON L2R 6P7",3290 Ninth Street,Ontario,ON,St Catharines,Canada,https://www.rockwaygolf.ca/,,No,"sZensoft, WordPress, Tee It Up"
Rocky Crest Golf Club,Rocky Crest Golf Club,"Hamer Bay Road RR #1, Mactier, Ontario, P0C 1H0",Hamer Bay Road RR #1,Ontario,ON,Mactier,Canada,https://www.rockycrest.ca/,,No,GuestDesk
Rolling Pines Golf & Country Resort,Rolling Pines Golf & Country Resort,"Box 418, Nipawin, Saskatchewan, S0E 1E0",Box 418,Saskatchewan,SK,Nipawin,Canada,https://www.rollingpinesgolf.ca/,,No,
Rollo Bay Greens,Rollo Bay Greens,"1201 Highway #2 East, Rollo Bay, P.E.I., C0A 2B0",1201 Highway #2 East,Prince Edward Island,PE,Rollo Bay,Canada,https://www.rollobaygreens.com,,No,WordPress
Rosedale Golf Club,Rosedale Golf Club,"1901 Mount Pleasant Rd, Toronto, Ontario, M4N 2W3",1901 Mount Pleasant Rd,Ontario,ON,Toronto,Canada,https://www.rosedalegolf.org/,,No,"Jonas Software, ClubHouse Online"
Rosetown Golf and Country Club,Rosetown Golf and Country Club,"Hwy 7, Rosetown, Saskatchewan, S0L 2V0",Hwy 7,Saskatchewan,SK,Rosetown,Canada,https://www.rosetowngolf.ca,Soft 404 detected on main page,,
Royal 47 Golf Club,Royal 47 Golf Club,"7044 9th Concession Rd, Tecumseh, ON N0R 1K0",7044 9th Concession Rd,Ontario,ON,Maidstone,Canada,https://www.royal47golf.com/,,No,
Royal Colwood Golf Club,Royal Colwood Golf Club,"629 Goldstream , Victoria, British Columbia, V9B 5B8",629 Goldstream,British Columbia,BC,Victoria,Canada,https://www.royalcolwood.org,,No,"Jonas Software, ClubHouse Online"
Royal Oaks Estates and Golf Club,Royal Oaks Estates and Golf Club,"401 Royal Oaks Blvd, Moncton, New Brunswick, Canada, E1H 0A2",401 Royal Oaks Blvd,New Brunswick,NB,Moncton,Canada,https://www.royaloaks.nb.ca,,Yes,"WordPress, Tee On"
Royal Regina Golf Club,Royal Regina Golf Club,"5401 11th Ave. W, P.O. Box 262, Regina, Saskatchewan, S4P 3A1",5401 11th Ave. W,Saskatchewan,SK,Regina,Canada,https://www.royalregina.com/,,No,"Jonas Software, ClubHouse Online"
Royal Stouffville Golf Course,,"14248 Highway 48, Stouffville, Ontario , L4A 7Z4",14248 Highway 48,Ontario,ON,Stouffville,Canada,https://www.royalstouffville.com/,,No,"WordPress, Total e Integrated"
Royal Woodbine Golf Club,Royal Woodbine Golf Club,"195 Galaxy Blvd, Toronto, Ontario, Canada, M9W 6R7",195 Galaxy Blvd,Ontario,ON,Toronto,Canada,https://www.royalwoodbine.com/,,No,"WordPress, Total e Integrated"
Cedar Hill Golf Course,Cedar Hill Golf Course,"1400 Durby Road , Victoria, British Columbia, V8P 1T1",1400 Durby Road,British Columbia,BC,Victoria,Canada,https://www.saanich.ca/EN/main/parks-recreation-community/cedar-hill-golf-course.html,,Yes,Tee On
Sage View Golf Course,Sage View Golf Course,"Palliser Regional Park, Riverhurst, Saskatchewan, S0H 3P0",Palliser Regional Park,Saskatchewan,SK,Riverhurst,Canada,https://www.sageviewgolfcourse.ca/,,No,"Wix Bookings, Lightspeed"
Lake of the Sandhills Golf Club,Lake of the Sandhills Golf Club,"Box 1008 , Buffalo Point, Manitoba, Canada, R0A 2W0",Box 1008,Manitoba,MB,Buffalo Point,Canada,https://www.sandhills.ca,,No,"WordPress, Lightspeed"
Sand Point Golf Course,Sand Point Golf Course,"38 Golf Club Road, Braeside, Ontario, K0A 1G0",38 Golf Club Road,Ontario,ON,Braeside,Canada,https://www.sandpointgcc.ca/,,No,"WordPress, Lightspeed"
Sandusk Golf Club,Sandusk Golf Club,"1445 Sandusk Road, Jarvis, Ontario, N0A 1J0",1445 Sandusk Road,Ontario,ON,Jarvis,Canada,https://www.sanduskgolf.com,,Yes,Tee On
Sandy Beach Regional Park,Sandy Beach Regional Park,"Frenchman Butte, Lloydminster, SK S9V 1K5, Canada",Frenchman Butte,Saskatchewan,SK,Lloydminster,Canada,https://www.sandybeachpark.ca/,,Yes,"Wix, Wix Bookings, Tee On"
Sandy Mountain Golf Course,Sandy Mountain Golf Course,"10152 County Road 43, Mountain, Ontario, K0E 1S0",10152 County Road 43,Ontario,ON,Mountain,Canada,https://www.sandymountain.ca/,,No,Wix Bookings
Silverwood Golf Course,Silverwood Golf Course,"Wanuskewin Rd. North, Saskatoon, Saskatchewan, S7K 8C1",Wanuskewin Rd. North,Saskatchewan,SK,Saskatoon,Canada,https://www.saskatoon.ca/parks-recreation-attractions/recreational-facilities-sport-fields/golf,,No,Vermont Systems
